TENT_ID,Name,Species ID,Species (Binomial),IUCN Category,Type,Not Found in Existing mnWHA Sites
56,Juan Fernández Archipelago National Park,8005,Eretmochelys imbricata,CR,Reptiles,FALSE
56,Juan Fernández Archipelago National Park,11200,Lamna nasus,VU,"Sharks, Rays, Chimaeras",FALSE
56,Juan Fernández Archipelago National Park,18596,Pseudorca crassidens,NT,Marine Mammals,FALSE
56,Juan Fernández Archipelago National Park,21856,Thunnus alalunga,NT,Marine Fish,FALSE
56,Juan Fernández Archipelago National Park,39339,Alopias vulpinus,VU,"Sharks, Rays, Chimaeras",FALSE
56,Juan Fernández Archipelago National Park,39341,Isurus oxyrinchus,EN,"Sharks, Rays, Chimaeras",FALSE
56,Juan Fernández Archipelago National Park,39381,Prionace glauca,NT,"Sharks, Rays, Chimaeras",FALSE
56,Juan Fernández Archipelago National Park,41755,Physeter macrocephalus,VU,Marine Mammals,FALSE
56,Juan Fernández Archipelago National Park,63128,Mustelus mento,NT,"Sharks, Rays, Chimaeras",FALSE
63,Seaflower Marine Protected Area (MPA),181359,Sotalia guianensis,NT,Marine Mammals,TRUE
63,Seaflower Marine Protected Area (MPA),2475,Balaenoptera borealis,EN,Marine Mammals,FALSE
63,Seaflower Marine Protected Area (MPA),2477,Balaenoptera musculus,EN,Marine Mammals,FALSE
63,Seaflower Marine Protected Area (MPA),3851,Carcharhinus limbatus,NT,"Sharks, Rays, Chimaeras",FALSE
63,Seaflower Marine Protected Area (MPA),3852,Carcharhinus obscurus,EN,"Sharks, Rays, Chimaeras",FALSE
63,Seaflower Marine Protected Area (MPA),3853,Carcharhinus plumbeus,VU,"Sharks, Rays, Chimaeras",FALSE
63,Seaflower Marine Protected Area (MPA),3855,Carcharodon carcharias,VU,"Sharks, Rays, Chimaeras",FALSE
63,Seaflower Marine Protected Area (MPA),3897,Caretta caretta,VU,Reptiles,FALSE
63,Seaflower Marine Protected Area (MPA),4292,Cetorhinus maximus,EN,"Sharks, Rays, Chimaeras",FALSE
63,Seaflower Marine Protected Area (MPA),4615,Chelonia mydas,EN,Reptiles,FALSE
63,Seaflower Marine Protected Area (MPA),5659,Crocodylus acutus,VU,Reptiles,FALSE
63,Seaflower Marine Protected Area (MPA),6494,Dermochelys coriacea,VU,Reptiles,FALSE
63,Seaflower Marine Protected Area (MPA),7861,Hyporthodus niveatus,VU,Marine Fish,FALSE
63,Seaflower Marine Protected Area (MPA),7862,Epinephelus striatus,CR,Marine Fish,FALSE
63,Seaflower Marine Protected Area (MPA),8005,Eretmochelys imbricata,CR,Reptiles,FALSE
63,Seaflower Marine Protected Area (MPA),10030,Hexanchus griseus,NT,"Sharks, Rays, Chimaeras",FALSE
63,Seaflower Marine Protected Area (MPA),11130,Lachnolaimus maximus,VU,Marine Fish,FALSE
63,Seaflower Marine Protected Area (MPA),18175,Pristis pectinata,CR,"Sharks, Rays, Chimaeras",FALSE
63,Seaflower Marine Protected Area (MPA),18596,Pseudorca crassidens,NT,Marine Mammals,FALSE
63,Seaflower Marine Protected Area (MPA),19488,Rhincodon typus,EN,"Sharks, Rays, Chimaeras",FALSE
63,Seaflower Marine Protected Area (MPA),19950,Scarus guacamaia,NT,Marine Fish,FALSE
63,Seaflower Marine Protected Area (MPA),21856,Thunnus alalunga,NT,Marine Fish,FALSE
63,Seaflower Marine Protected Area (MPA),21857,Thunnus albacares,NT,Marine Fish,FALSE
63,Seaflower Marine Protected Area (MPA),21859,Thunnus obesus,VU,Marine Fish,FALSE
63,Seaflower Marine Protected Area (MPA),21860,Thunnus thynnus,EN,Marine Fish,FALSE
63,Seaflower Marine Protected Area (MPA),39339,Alopias vulpinus,VU,"Sharks, Rays, Chimaeras",FALSE
63,Seaflower Marine Protected Area (MPA),39341,Isurus oxyrinchus,EN,"Sharks, Rays, Chimaeras",FALSE
63,Seaflower Marine Protected Area (MPA),39359,Mustelus canis,NT,"Sharks, Rays, Chimaeras",FALSE
63,Seaflower Marine Protected Area (MPA),39368,Carcharhinus brevipinna,NT,"Sharks, Rays, Chimaeras",FALSE
63,Seaflower Marine Protected Area (MPA),39370,Carcharhinus falciformis,VU,"Sharks, Rays, Chimaeras",FALSE
63,Seaflower Marine Protected Area (MPA),39372,Carcharhinus leucas,NT,"Sharks, Rays, Chimaeras",FALSE
63,Seaflower Marine Protected Area (MPA),39374,Carcharhinus longimanus,CR,"Sharks, Rays, Chimaeras",FALSE
63,Seaflower Marine Protected Area (MPA),39378,Galeocerdo cuvier,NT,"Sharks, Rays, Chimaeras",FALSE
63,Seaflower Marine Protected Area (MPA),39380,Negaprion brevirostris,NT,"Sharks, Rays, Chimaeras",FALSE
63,Seaflower Marine Protected Area (MPA),39381,Prionace glauca,NT,"Sharks, Rays, Chimaeras",FALSE
63,Seaflower Marine Protected Area (MPA),39385,Sphyrna lewini,CR,"Sharks, Rays, Chimaeras",FALSE
63,Seaflower Marine Protected Area (MPA),39386,Sphyrna mokarran,CR,"Sharks, Rays, Chimaeras",FALSE
63,Seaflower Marine Protected Area (MPA),39415,Aetobatus narinari,NT,"Sharks, Rays, Chimaeras",FALSE
63,Seaflower Marine Protected Area (MPA),41755,Physeter macrocephalus,VU,Marine Mammals,FALSE
63,Seaflower Marine Protected Area (MPA),44681,Epinephelus morio,VU,Marine Fish,FALSE
63,Seaflower Marine Protected Area (MPA),44683,Mycteroperca venenosa,NT,Marine Fish,FALSE
63,Seaflower Marine Protected Area (MPA),60199,Mobula tarapacana,EN,"Sharks, Rays, Chimaeras",FALSE
63,Seaflower Marine Protected Area (MPA),60200,Mobula thurstoni,EN,"Sharks, Rays, Chimaeras",FALSE
63,Seaflower Marine Protected Area (MPA),60217,Carcharhinus perezi,NT,"Sharks, Rays, Chimaeras",FALSE
63,Seaflower Marine Protected Area (MPA),60225,Isurus paucus,EN,"Sharks, Rays, Chimaeras",FALSE
63,Seaflower Marine Protected Area (MPA),64400,Hyporthodus flavolimbatus,VU,Marine Fish,FALSE
63,Seaflower Marine Protected Area (MPA),64410,Mycteroperca interstitialis,VU,Marine Fish,FALSE
63,Seaflower Marine Protected Area (MPA),132724,Mycteroperca bonaci,NT,Marine Fish,FALSE
63,Seaflower Marine Protected Area (MPA),161378,Carcharhinus acronotus,NT,"Sharks, Rays, Chimaeras",FALSE
63,Seaflower Marine Protected Area (MPA),161526,Carcharhinus albimarginatus,VU,"Sharks, Rays, Chimaeras",FALSE
63,Seaflower Marine Protected Area (MPA),161696,Alopias superciliosus,VU,"Sharks, Rays, Chimaeras",FALSE
63,Seaflower Marine Protected Area (MPA),170314,Makaira nigricans,VU,Marine Fish,FALSE
63,Seaflower Marine Protected Area (MPA),170322,Kajikia albida,VU,Marine Fish,FALSE
63,Seaflower Marine Protected Area (MPA),194303,Albula vulpes,NT,Marine Fish,FALSE
63,Seaflower Marine Protected Area (MPA),195409,Epinephelus itajara,VU,Marine Fish,FALSE
63,Seaflower Marine Protected Area (MPA),198921,Mobula birostris,VU,"Sharks, Rays, Chimaeras",FALSE
63,Seaflower Marine Protected Area (MPA),18584848,Pristis pristis,CR,"Sharks, Rays, Chimaeras",FALSE
63,Seaflower Marine Protected Area (MPA),46104077,Lupinoblennius vinctus,NT,Marine Fish,FALSE
63,Seaflower Marine Protected Area (MPA),110847130,Mobula mobular,EN,"Sharks, Rays, Chimaeras",FALSE
63,Seaflower Marine Protected Area (MPA),126710128,Mobula hypostoma,EN,"Sharks, Rays, Chimaeras",FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,161373,Pseudobatos percellens,NT,"Sharks, Rays, Chimaeras",TRUE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,181359,Sotalia guianensis,NT,Marine Mammals,TRUE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,116880357,Squatina david,NT,"Sharks, Rays, Chimaeras",TRUE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,2475,Balaenoptera borealis,EN,Marine Mammals,FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,2477,Balaenoptera musculus,EN,Marine Mammals,FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,3851,Carcharhinus limbatus,NT,"Sharks, Rays, Chimaeras",FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,3852,Carcharhinus obscurus,EN,"Sharks, Rays, Chimaeras",FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,3853,Carcharhinus plumbeus,VU,"Sharks, Rays, Chimaeras",FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,3855,Carcharodon carcharias,VU,"Sharks, Rays, Chimaeras",FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,3897,Caretta caretta,VU,Reptiles,FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,4615,Chelonia mydas,EN,Reptiles,FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,5659,Crocodylus acutus,VU,Reptiles,FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,6494,Dermochelys coriacea,VU,Reptiles,FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,7861,Hyporthodus niveatus,VU,Marine Fish,FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,7862,Epinephelus striatus,CR,Marine Fish,FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,8005,Eretmochelys imbricata,CR,Reptiles,FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,11130,Lachnolaimus maximus,VU,Marine Fish,FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,11534,Lepidochelys olivacea,VU,Reptiles,FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,12304,Lontra longicaudis,NT,Terrestrial Mammals,FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,18175,Pristis pectinata,CR,"Sharks, Rays, Chimaeras",FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,18596,Pseudorca crassidens,NT,Marine Mammals,FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,19488,Rhincodon typus,EN,"Sharks, Rays, Chimaeras",FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,19950,Scarus guacamaia,NT,Marine Fish,FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,22103,Trichechus manatus,VU,Marine Mammals,FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,39339,Alopias vulpinus,VU,"Sharks, Rays, Chimaeras",FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,39341,Isurus oxyrinchus,EN,"Sharks, Rays, Chimaeras",FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,39359,Mustelus canis,NT,"Sharks, Rays, Chimaeras",FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,39368,Carcharhinus brevipinna,NT,"Sharks, Rays, Chimaeras",FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,39370,Carcharhinus falciformis,VU,"Sharks, Rays, Chimaeras",FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,39372,Carcharhinus leucas,NT,"Sharks, Rays, Chimaeras",FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,39374,Carcharhinus longimanus,CR,"Sharks, Rays, Chimaeras",FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,39378,Galeocerdo cuvier,NT,"Sharks, Rays, Chimaeras",FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,39380,Negaprion brevirostris,NT,"Sharks, Rays, Chimaeras",FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,39381,Prionace glauca,NT,"Sharks, Rays, Chimaeras",FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,39385,Sphyrna lewini,CR,"Sharks, Rays, Chimaeras",FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,39386,Sphyrna mokarran,CR,"Sharks, Rays, Chimaeras",FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,39415,Aetobatus narinari,NT,"Sharks, Rays, Chimaeras",FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,41755,Physeter macrocephalus,VU,Marine Mammals,FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,44681,Epinephelus morio,VU,Marine Fish,FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,44683,Mycteroperca venenosa,NT,Marine Fish,FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,60128,Rhinoptera bonasus,NT,"Sharks, Rays, Chimaeras",FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,60199,Mobula tarapacana,EN,"Sharks, Rays, Chimaeras",FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,60200,Mobula thurstoni,EN,"Sharks, Rays, Chimaeras",FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,60217,Carcharhinus perezi,NT,"Sharks, Rays, Chimaeras",FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,60225,Isurus paucus,EN,"Sharks, Rays, Chimaeras",FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,64400,Hyporthodus flavolimbatus,VU,Marine Fish,FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,64410,Mycteroperca interstitialis,VU,Marine Fish,FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,132724,Mycteroperca bonaci,NT,Marine Fish,FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,161378,Carcharhinus acronotus,NT,"Sharks, Rays, Chimaeras",FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,161526,Carcharhinus albimarginatus,VU,"Sharks, Rays, Chimaeras",FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,161696,Alopias superciliosus,VU,"Sharks, Rays, Chimaeras",FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,170322,Kajikia albida,VU,Marine Fish,FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,194303,Albula vulpes,NT,Marine Fish,FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,195409,Epinephelus itajara,VU,Marine Fish,FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,198921,Mobula birostris,VU,"Sharks, Rays, Chimaeras",FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,18584848,Pristis pristis,CR,"Sharks, Rays, Chimaeras",FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,46104077,Lupinoblennius vinctus,NT,Marine Fish,FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,110847130,Mobula mobular,EN,"Sharks, Rays, Chimaeras",FALSE
65,Tayrona and Sierra Nevada de Santa Marta National Parks and thei r Archaeological Sites,126710128,Mobula hypostoma,EN,"Sharks, Rays, Chimaeras",FALSE
66,Le Parc National de Conkouati-Douli,1794,Aonyx congicus,NT,Terrestrial Mammals,TRUE
66,Le Parc National de Conkouati-Douli,5660,Mecistops cataphractus,CR,Reptiles,TRUE
66,Le Parc National de Conkouati-Douli,12420,Hydrictis maculicollis,NT,Terrestrial Mammals,TRUE
66,Le Parc National de Conkouati-Douli,15635,Osteolaemus tetraspis,VU,Reptiles,TRUE
66,Le Parc National de Conkouati-Douli,22104,Trichechus senegalensis,VU,Marine Mammals,TRUE
66,Le Parc National de Conkouati-Douli,62256,Trionyx triunguis,VU,Reptiles,TRUE
66,Le Parc National de Conkouati-Douli,161320,Rhinobatos albomaculatus,VU,"Sharks, Rays, Chimaeras",TRUE
66,Le Parc National de Conkouati-Douli,161495,Fontitrygon margarita,EN,"Sharks, Rays, Chimaeras",TRUE
66,Le Parc National de Conkouati-Douli,163448,Cycloderma aubryi,VU,Reptiles,TRUE
66,Le Parc National de Conkouati-Douli,2475,Balaenoptera borealis,EN,Marine Mammals,FALSE
66,Le Parc National de Conkouati-Douli,2477,Balaenoptera musculus,EN,Marine Mammals,FALSE
66,Le Parc National de Conkouati-Douli,3851,Carcharhinus limbatus,NT,"Sharks, Rays, Chimaeras",FALSE
66,Le Parc National de Conkouati-Douli,3852,Carcharhinus obscurus,EN,"Sharks, Rays, Chimaeras",FALSE
66,Le Parc National de Conkouati-Douli,3853,Carcharhinus plumbeus,VU,"Sharks, Rays, Chimaeras",FALSE
66,Le Parc National de Conkouati-Douli,3855,Carcharodon carcharias,VU,"Sharks, Rays, Chimaeras",FALSE
66,Le Parc National de Conkouati-Douli,3897,Caretta caretta,VU,Reptiles,FALSE
66,Le Parc National de Conkouati-Douli,4615,Chelonia mydas,EN,Reptiles,FALSE
66,Le Parc National de Conkouati-Douli,6494,Dermochelys coriacea,VU,Reptiles,FALSE
66,Le Parc National de Conkouati-Douli,7859,Epinephelus marginatus,VU,Marine Fish,FALSE
66,Le Parc National de Conkouati-Douli,8005,Eretmochelys imbricata,CR,Reptiles,FALSE
66,Le Parc National de Conkouati-Douli,10030,Hexanchus griseus,NT,"Sharks, Rays, Chimaeras",FALSE
66,Le Parc National de Conkouati-Douli,10103,Hippopotamus amphibius,VU,Terrestrial Mammals,FALSE
66,Le Parc National de Conkouati-Douli,11534,Lepidochelys olivacea,VU,Reptiles,FALSE
66,Le Parc National de Conkouati-Douli,18175,Pristis pectinata,CR,"Sharks, Rays, Chimaeras",FALSE
66,Le Parc National de Conkouati-Douli,18596,Pseudorca crassidens,NT,Marine Mammals,FALSE
66,Le Parc National de Conkouati-Douli,19488,Rhincodon typus,EN,"Sharks, Rays, Chimaeras",FALSE
66,Le Parc National de Conkouati-Douli,20425,Sousa teuszii,CR,Marine Mammals,FALSE
66,Le Parc National de Conkouati-Douli,21857,Thunnus albacares,NT,Marine Fish,FALSE
66,Le Parc National de Conkouati-Douli,39339,Alopias vulpinus,VU,"Sharks, Rays, Chimaeras",FALSE
66,Le Parc National de Conkouati-Douli,39341,Isurus oxyrinchus,EN,"Sharks, Rays, Chimaeras",FALSE
66,Le Parc National de Conkouati-Douli,39348,Poroderma africanum,NT,"Sharks, Rays, Chimaeras",FALSE
66,Le Parc National de Conkouati-Douli,39350,Leptocharias smithii,NT,"Sharks, Rays, Chimaeras",FALSE
66,Le Parc National de Conkouati-Douli,39352,Galeorhinus galeus,VU,"Sharks, Rays, Chimaeras",FALSE
66,Le Parc National de Conkouati-Douli,39368,Carcharhinus brevipinna,NT,"Sharks, Rays, Chimaeras",FALSE
66,Le Parc National de Conkouati-Douli,39370,Carcharhinus falciformis,VU,"Sharks, Rays, Chimaeras",FALSE
66,Le Parc National de Conkouati-Douli,39372,Carcharhinus leucas,NT,"Sharks, Rays, Chimaeras",FALSE
66,Le Parc National de Conkouati-Douli,39374,Carcharhinus longimanus,CR,"Sharks, Rays, Chimaeras",FALSE
66,Le Parc National de Conkouati-Douli,39378,Galeocerdo cuvier,NT,"Sharks, Rays, Chimaeras",FALSE
66,Le Parc National de Conkouati-Douli,39380,Negaprion brevirostris,NT,"Sharks, Rays, Chimaeras",FALSE
66,Le Parc National de Conkouati-Douli,39381,Prionace glauca,NT,"Sharks, Rays, Chimaeras",FALSE
66,Le Parc National de Conkouati-Douli,39385,Sphyrna lewini,CR,"Sharks, Rays, Chimaeras",FALSE
66,Le Parc National de Conkouati-Douli,39386,Sphyrna mokarran,CR,"Sharks, Rays, Chimaeras",FALSE
66,Le Parc National de Conkouati-Douli,39399,Raja clavata,NT,"Sharks, Rays, Chimaeras",FALSE
